## Copyrighted by Zeta Co., Ltd.
## For Zeta Co., Ltd. use only
## Auto-generated on 06/11/2016

သနပ်ကုန်း,20
ကြက်ဆီဘူး,1
ဆံပင်ညှပ်,1188
နဂါးပေါက်,13
ဆံပင်ရိတ်,18
အပြေးမြန်,200
ဆံပင်ရှည်,1216
ပြတာကွင်း,1
ပြတ်စဲသည်,16
လက်စွပ်ကျ,5
ကြက်ဆူသီး,109
ဆွစ်ဇာလန်,34640
သံကြိုးစာ,20
ရေအိုးစဉ်,379
ဇရပ်ကုန်း,238
ကြက်တရော်,1
ပြရိုးယား,1
သပွတ်ကြီး,4
နေပူကုန်း,96
ပြာလဲ့လဲ့,661
နှာစေးသည်,8
အစွမ်းထက်,6434
အခင်းသွား,13
ခြိုက်ခနဲ,1
ပြိုက်ခနဲ,135
ပြိုလဲသည်,26
ဝက်မြေတော,1
သားရေလွန်,1
သီတင်းပတ်,31736
ပြီးစလွယ်,1284
မကျီးဘုတ်,11
ဝက်ထီးကန်,174
ခြုံငုံမိ,445
ပြုစားသည်,20
အစွဲကျွတ်,1
အနက်ဖွင့်,229
အပွင့်ပပ်,1
ဆွဲငင်သည်,1
ဆွဲငင်အား,1067
ကြက်မတမ်း,1
ပြုပ်ထသော,1
ခြူးတန်ဆာ,1
ပြုမှုသည်,262
ကြက်မအုပ်,1
ပြုံးစိစိ,1190
ပြူပြတင်း,1
ခြေကုပ်ယူ,1602
ဇက်သတ်သည်,1
အခန့်သင့်,51
ခြေခရိုင်,11
ဇတ်သတ်သည်,1
အနက်ကောက်,101
နွားကျသည်,1
ပြောစမှတ်,1017
ဇမ္ဗူသပြေ,3
ဇမ္ဗူ့ပနီ,1
ခြေစစ်ပွဲ,30593
ခြေစုံရပ်,94
ဇယားကိုက်,1
သစ်ချီတင်,3
ဇယားတိုက်,68
ပြဲပြဲစင်,45
ဇယားရှုပ်,27
အစွဲချွတ်,9
ခြေတင်ခုံ,3
ဇယ်စက်သည်,1
ခြေတော်ရာ,493
ကညင်တိုင်,1
ပွင့်သစ်စ,670
ခြေနင်းရာ,1
ကနားဖျင်း,9
သဖန်းချို,2
တစ်ဆင့်ခံ,1647
ကုန်ဘက်စု,1
ရသေ့တောင်,31769
ဇာချဲ့သည်,1
ဇာတာကြည့်,3
ဇာတာခိုက်,1
ဇာတာနိမ့်,5
သာယာကုန်း,1670
ဇာတာပွင့်,7
ခြေမကြိုး,1
ခြေမျက်စိ,737
ပွဲစားရန်,33
ပွဲတော်ကဲ,1
ငရွှေပြင်,4
ကုန်းကလေး,473
အဆက်ပေါက်,1
ခြေရာနင်း,99
ပွဲဝင်ရက်,1
ပွဲဦးထွက်,4087
ဖက်ခွက်နာ,62
ဇာတ်တူသား,40
ဖက်ဆွတ်ရေ,12
သပြေတောင်,137
ဖက်တံရှည်,1
ဖက်တွဲသည်,1
ဖက်ယားပင်,4
အနက်ရောင်,15592
မစိုးရိမ်,15327
ဖင်မြဲသည်,1
အခွံကျွတ်,21
ဖတ်ဖတ်မော,343
ကြင်နာသော,49
အသွယ်သွယ်,2499
ဖန်ခါးပင်,92
ဇိကုတ်သည်,1
ဖန်တီးသည်,154
ဝဘော်ကြီး,3
ဇိမ်ခံသည်,1
ကျေညက်သည်,5
ဖနွမ်းပင်,2198
ဖပ်ဖပ်စို,1
မဟာမြိုင်,1227
ကနုတ်ပန်း,127
ဒွန်းတပဲ့,4
ဖမ်းဝရမ်း,4691
မကြီးအုပ်,14
ဖယောင်းဆီ,8
မကြီးထုံး,17
ငါးဆယ်ပေး,385
ဒန့်ဒလွန်,73
အရွယ်လွန်,472
ဖယ်ခွာသည်,1
ဇီးကပ်သည်,1
ခြံခတ်သည်,1
ဖဝါးကျွန်,3
ကျွဲဒလင်း,3
ထိန်ကုလား,2
ဇောကပ်သည်,1
အနည်ထိုင်,1253
သားရေအိတ်,250
ကုန်းကသစ်,4
အချုပ်ဆည်,1
မကြီးစန်း,561
ဖားလည်တို,1
ဖားဝပ်လည်,1
ဟင်းခရော်,162
အသွားတော်,1
ဇောသန်သည်,1
ဓနုံးဆိပ်,2
အရွေလိုက်,1
ဖိနပ်ညှပ်,1
အဆင့်ဆင့်,70761
ဇော်ဂျီမံ,1
ဖိနပ်သည်း,8
ဖိုခနောက်,481
တယ်ဘိုပင်,3
ဇွတ်တရွတ်,110
ဖိုင်းခနဲ,1
အလန်းကြီး,318
အုပ်ဖိုစု,1
ဇွတ်ဘဲဇီး,1
ဖိုလ်တရား,23
ဖိုသူကြီး,3
ဖိုးလမင်း,243
ဖိုးဝရုပ်,28
ဖီတားဟန့်,1
ကြည်သာသည်,3
ကြူတောကန်,1
ဥပဒ္ဒေဝေါ,1
အချိတ်ဆင်,32
မဒေါင်းလှ,17
ကုန်းစကား,3
ကြည်းခတက်,1
ဖုံးဖိသည်,1
ဈေးကွဲသည်,1
ဖုံးမသိန်,1
နွားမတမ်း,4
ဈေးဆစ်သည်,1
ဈေးဆိုသည်,1
ဈေးဆွဲသည်,1
ငါးဖယ်အို,1
ဈေးတက်သည်,3
ဈေးတင်သည်,1
ဈေးနုပ်စု,1
လက်ပံကြီး,25
ပန်းပင်စု,75
အကြမ်းရေး,269
ဈေးပါးစပ်,1
အဟန်ဆောင်,11
ဈေးပေါပေါ,294
ဈေးပေါသော,20
ဖောင်စကြာ,38
တော်တလုပ်,20
ရဲ့ရဲ့ကန်,3
အဖိုးနည်း,607
ဈေးဝယ်သည်,1
တပင်မှော်,5
အဆင်းဖျက်,1
ဈေးအေးသည်,1
အဖြစ်သည်း,30
အနည်းဆုံး,121791
ခွာရည်စီး,1
အရှက်ကြီး,208
ခွာလုံးရေ,1
ဖော်ပြသည်,23503
ဉာဏ်ကူသည်,1
ဖော်လံဖား,1154
ဖေးဖေးတက်,1
ကတောက်ဆပ်,4
ဖဲကြည်သည်,1
အနည်းနည်း,392
ကရင်ကုန်း,2
တော်ပုလွဲ,1
ဖျစ်ညှစ်၍,47
ဉာဏ်မီသည်,1
အဖိုးချို,5
နွားလပို့,17
ဖျားနာစွဲ,1
ဖျားနာသည်,14
ခွေးဘီလူး,178
ညက်ညက်ကြေ,504
ညက်ညောသော,3
ကရိန်းစက်,11
အဖိုးကြီး,6539
အုံးပင်စု,10
ကြောင်နဖေ,3
ရင်းမာကန်,1
ဖြစ်ပါတယ်,596351
ဖြစ်ပါသည်,187636
စုံဖတ်သည်,1
တာလမ်းသစ်,78
ညစ်ညူးသည်,1
ညစ်ထတ်ထတ်,1
ဗျောသလန်း,8
အရှက်နည်း,33
ညစ်ထပ်ထပ်,34
ညစ်ထေးသော,4
ဘုရားလမ်း,7703
ညစ်ပတ်သော,331
သာဇီကုန်း,1
ဘုရားပြန်,14
စပါယ်ကုံး,1
အဖိုးတော်,18
ညည်းညူသည်,81
အဆစ်ပြုတ်,82
နမ့်မဖြစ်,463
ညနေစောင်း,4281
ညနေပိုင်း,128607
ဆားမလောက်,388
အိုဘားမား,29349
သဇင်အိုင်,1
နန့်စီအင်,1
ညပ်သပ်သည်,1
ဖြုန်းခနဲ,46
ထိပ်ဝကြီး,7
ကုပ်ကားလံ,1
ညာလက်ရုံး,371
ဖြူစပ်စပ်,8
ဖြူဆံမြက်,4
ဖြူဖြူလေး,6586
ကြာခိုသည်,1
ဖြေဆည်သည်,1
ဖြောင်ခနဲ,1
အဖိုးဖြတ်,18
အရှင်ကြီး,15
ညီညီကျော်,321
ဖြဲစပ်စပ်,1
ညီညွတ်မှု,18772
သမန်းကျား,275
ကြာဆံဟင်း,58
ညီညွတ်ရေး,10295
လက်ပံခုန်,4
ဖွတ်သိုနာ,2
ဖွတ်ဥကျည်,1
ဖွယ်ရာသော,26
ဖွာဆန်ကြဲ,6
ဖွာလန်ကြဲ,37
သပိတ်အိတ်,1
ချိန်ခါလီ,1242
အရှင့်သား,24
အဟုတ်မှတ်,193
ကြာတံဆိပ်,22
ညောင်နာနာ,37
ဗန်းပြသည်,1
ကက်တလောက်,41
ညောင်သပြေ,2
ညောင်သဖန်,1
ဂမုန်းနက်,1
ကြာယပ်ဆွဲ,1
ဂမုန်းပင်,155
ဂမုန်းအင်,3
သလိပ်ကြီး,6
ညဲမင်းငယ်,1
ဗလောင်ဆန်,5
အရှင်ပေါ်,4
အရှင်ထွက်,23
ဂယက်ရိုက်,2008
ဗာလချောင်,23
ဗာလည်ကွေး,6
စခမ်းကြီး,57
ဂရပ်ဖိုက်,23
ကညှာမြှေး,1
ဗိုင်းတာမ,2
အနန်းဖိုး,1
ကြားခုလတ်,1
အဆန်းထွင်,471
သပိတ်သွတ်,9
အုံတုံပင်,23
ဗုဒ္ဓဘာသာ,51340
ပမုန်းပင်,1
ဗုဒ္ဓဝါဒီ,72
ဂဝံကျောက်,194
ဗုံကြီးသံ,29
သုံးစွဲသူ,32624
ကြားနေသည်,1345
အုံတုံတုံ,1
ဂဠုန်ငှက်,2
ဗေဒါပေါက်,1
ညှပ်ဖိနပ်,697
ဗောင်းခရု,1
သံဖြတ်လွှ,246
ဗျူဟာခင်း,59
ညှီစော်နံ,33
ကုန်းမဟတ်,8
ဗြူးဒါပင်,1
ကုလားချေး,1
ကြားသိသည်,13
ဗွတ်ကုလား,1
ဗွတ်စာမွဲ,1
ဗွတ်ဖင်နီ,1
ဗွေချာလည်,1
ဗွေဆော်ဦး,674
ဗွေစာဖွပ်,1
သပိတ်လွယ်,10
ဘက်ကန်သည်,1
အာခေါင်သံ,4
ဘက်ပဲ့သည်,1
ဘိုးဘကုန်,2
ပစ်ပယ်သည်,3
ဌီတိက္ခဏာ,1
သီတာကုန်း,19
သယောက်လင်,1
အအိပ်ကြီး,16
အအိပ်ပုပ်,1
အအိပ်ဆိုး,1
တကုပ်ကုပ်,242
ဘယ်တုန်းက,29518
သီးစားပင်,18
ကုလားနို့,1
ဘရင်းဂန်း,64
အခေါင်းပွ,44
အဖော်မွန်,619
ဘရိတ်အုပ်,239
တက်ကြွသော,1730
ဘဝင်လှုပ်,2
အဆိပ်ငွေ့,2862
ဘဝပြောင်း,1980
သပိတ်ဖုံး,16
တက်တက်စင်,681
ဥပုသ်ထွက်,129
သဗြုကုန်း,1
ပိုက်စလပ်,1
ဘာဘူစောင်,14
တက်မကိုင်,39
တက်မြန်ချ,1
တက်ရပ်ထား,7
ဘာသာသွင်း,12
ဂုဏ်ပြုဆု,46500
ကုလားရွှေ,40
တက်သုတ်ချ,1
ကုလားဟင်း,299
တကျည်ကျည်,349
သဇင်ကုန်း,10
တကျက်ကျက်,76
ဗြူးစခန်း,2
ဝက်လှကြီး,1
တကျည်းလွဲ,1
ဂုဏ်ယူသည်,49
ဘိသိက်ဆက်,1
ဂုဏ်ရည်တူ,13
ဘိသိက်ပေး,3
လိပ်ခမော်,284
ဘိုင်စကယ်,25
အဖော်လုပ်,879
ကုလားအုပ်,248
ကုလားအုတ်,802
ဥပုသ်သုံး,2
ဘီလူးကြီး,960
တငမ်းငမ်း,2
ဘီးဆံထုံး,12
ဆင်သေပြင်,231
အဖြစ်ဆိုး,3007
သရက်ကုန်း,616
သင်တောကန်,1
ကုလားအော်,11
ဘုတ်အဖွဲ့,5790
အဆိုကြမ်း,55
ဂုံခါးပင်,1
ငွေအင်းစု,2
ဆီဆုံကြီး,1
တင်စားသည်,31
တင်စီးသည်,1
ဘုပြောသည်,1
တင်ဆက်သည်,938
ဘုမ္မရာဇာ,7
ဒရင်ကောက်,14
အဖျားဆုတ်,1
တင်ဇာမော်,410
ပေပင်တန်း,2
ဘုရားကြီး,28791
တင်ပါးဆုံ,6011
ဘုရားရှင်,3351
အာခေါင်မာ,2
အရှိန်သတ်,263
အလယ်ဒွိန်,16
အရှိုက်ထိ,21
ဥဖောက်စက်,11
ဘုံရိပ်သာ,150
လက်မဲပြင်,4
ဘူးခါးပင်,1
တင်းမာမှု,59492
တင်းမာသော,586
ကျုံကလွတ်,1
ဂေါရာဇည်း,1
တငွေ့ငွေ့,295
အဆိပ်သင့်,9525
အဆိပ်ပြင်,1
တစိတ်စိတ်,1
တစိပ်စိပ်,1
ဂေါ်ပရော်,1
အရှိုးထင်,7
ကုသိုလ်ကံ,1436
အဖျားကြီး,495
ဘော်လီဘော,1735
သံပတ်ကုန်,14
ဘူးရေမျက်,4
ကုဟည်းပင်,1
ဘေးတီးသည်,1
ခအုံးမော်,1
မရမ်းကြီး,1
ဘေးဖယ်သည်,1
ဘေးမဲ့ပေး,244
ဂေါ်ရာတပ်,1
သဖန်းဆိပ်,206
ဘွတ်ဖိနပ်,542
တစ်ခါတည်း,26132
တစ်ခါသုံး,2391
တစ်ခုတည်း,66396
သောကြာသား,292
အဖျားဆွတ်,22
မက္ကဆီကို,4780
ဒါးမသိမ်း,5
အရှုံးပေး,14872
မက်ကတ်ပင်,1
တစ်ချို့က,13286
ကုံလုံသော,11
မက်မောသည်,10
တစ်ခြားလူ,1864
တစ်ခွဲသား,99
သာစည်ပြင်,2
ဂျပန်ပြည်,1918
တညင်ကုန်း,3
အဖျော်ရည်,35
မှော်ဘီစု,1
မချက်မှား,1
အရှေ့ပြည်,98
တစ်စေ့စေ့,1
အဖျားရှူး,180
အဖျားဖြတ်,135
မဂ်လေးတန်,1
တစ်ဆိတ်စာ,7
တစ်ဆို့နာ,1
တစ်ဆံခြည်,9
ဂျာနယ်လစ်,7178
မင်းကိုကာ,4
ကဇင်းကြီး,4
အဖျားသွေး,44
တစ်တလောက်,1
ကုံးသီသည်,1
မင်းဘုရား,37
ဥဘုတ်ငှက်,1
ကလာပ်စည်း,1118
အဆို့ရှင်,1557
တစ်နေကုန်,13974
မင်းရိုသေ,1
မင်းလုလင်,11
အလင်းပြန်,405
ခါ့ဘရောင်,1
ကြိုးစသတ်,1
ပဒတ်ကုန်း,1
အလင်းနှစ်,278
အလင်းတန်း,4603
သခွတ်တန်း,1
မင်္ဂလာပါ,9103
တစ်ပတ်ရစ်,972
မင်္ဂလာဦး,1633
ဝိန်းခမ်း,1
အမျက်ကြီး,54
တစ်ပန်းသာ,201
တစ်ပါတည်း,4132
ကတက်ကုန်း,13
အာဂန္တုကာ,1
အလှမ်းဝေး,12608
ဟုမ်းမရူး,1
မဇ္ဈေဝီထိ,1
မည်ကာမတ္တ,617
အုတ်ဖိုစု,264
မည်စည်ပင်,26
ကျေအေးသည်,8
တစ်ပြေးညီ,27500
တစ်ပွက်ဆူ,4
အောက်ကျခံ,611
လက်ခွါတွေ,2
တစ်ပွဲစား,264
မတည်ငြိမ်,13647
တမော့ကြီး,8
တစ်ဖက်နား,451
မတိုင်ခင်,47986
တစ်ဖက်လပ်,5
မတော်လို့,699
တစ်ဖက်သတ်,6106
တစ်ဖက်သား,6682
တစ်ဖန်တုံ,9
တစ်ဖြစ်လဲ,740
မတ်တတ်ရပ်,4305
လမ်းမတော်,6399
မထောင်းတာ,62
အာဂုံပြန်,6
ပန်းပဲဖို,179
ခရမ်းမော်,1
အလင်းအိမ်,107
ဥမွန်းပင်,1
အချဉ်ဓာတ်,985
အူမတောင့်,350
ရေဦးကုန်း,9
အကတ်ကိုင်,1
သလိန်ပြင်,1
မန်းမကမ်း,1
မန်းမရွေး,1
တစ်လက်ဘက်,1
တစ်လင်ကွာ,12
မပြည့်စုံ,10805
တလင်းဆိပ်,1
ဥယျာဉ်မြေ,107
သာယာကွင်း,205
အာစိဏ္ဏကံ,18
ကညင်ကွင်း,17
အာစေးထည့်,16
အာစေးခွံ့,1
မယ်သူတော်,2
တစ်သက်ပန်,10
ကလိမ်ချုံ,7
ကူးစက်သည်,62
တစ်သက်လျာ,21
မရန်းပြား,4
သပိတ်သွပ်,8
ပုဇွန်ဖြေ,30
အချဉ်သိပ်,5
မရမ်းသွေး,1
အနာဟောင်း,100
ပျဉ်းမခုံ,90
ဆင်မနိုင်,110
မရှော့ပင်,1
မလိုင်တက်,10
ပုန်းတကား,1
အလယ်ကောင်,430
ချင်ရဲပြေ,1
ကူးတို့ကဲ,1
တစွတ်စွတ်,79
အူတုံဆင်း,188
ကလိမ်ဉာဏ်,1
ငလုံးမော်,3
ငတ်ကြီးကျ,124
တညင်းကျပ်,1
တညင်းလုပ်,1
မသက်ဆိုင်,8532
တညင်းလုံး,3
မသာလောင်း,5
ရွာပုကြီး,1
ငန်ကျိကျိ,25
ဥသျှစ်သီး,156
ငန်ငြိငြိ,1
ဥသျှစ်ပင်,354
မဟာပိန္နဲ,24
ကက်ကက်လန်,93
တည်တံ့သည်,15
အင်းတကော်,656
တည်ရှိသည်,15218
စေတီကုန်း,264
မာကျောသော,248
မာဃနက္ခတ်,4
မာန်ကျသည်,1
တတောင်ဆစ်,811
မဒေါ့ကြော,1
မာန်ပါသည်,2
မာန်ဖီသည်,1
အာဏာပိုင်,152513
ငပုပ်ဖင်း,1
မာလိန်စင်,1
ငမိုက်သား,189
တတွတ်တွတ်,2294
ကျခန်းဒပ်,1
လယ်တာကြီး,1
တဒိတ်ဒိတ်,29
တဒုတ်ဒုတ်,71
အာဏာပြော့,1
တနင်္ဂနွေ,18783
အေဝးကြည့်,1
မိတ်ဆက်စာ,63
သဲကောကြီး,1
တနင်္သာရီ,7077
တနုံ့နုံ့,313
စေတီကွင်း,110
အာဏာပြင်း,77
မိန်းကလေး,62421
အဆုံးစွန်,2000
ထားဝယ်ဈေး,1
မိန်းမပြီ,1
ကန်စွန်းဥ,1995
သံသော့ပင်,1
တန်ခိုးပြ,542
မိန်းမလျာ,929
မဟာချိုင်,3598
မိန်းမဝတ်,27
မိန်းမသား,2998
တန်စယ်မြေ,1
ခေါပတောင်,1
တန်ဆာအိမ်,109
အာဏာသိမ်း,17788
ကြေကွဲသည်,8
ကြေညက်သည်,59
သရက်ကျင်း,5
အချိန်စေ့,217
ကြေညာချက်,105330
တန်သားထစ်,1
နဂါးတွင်း,156
တန်းစီသည်,2
တန်းတူသည်,4
တပည့်တော်,1493
အလိပ်လိပ်,31
မိုးနကြီး,1
အေဝးမှုန်,1
ဇရပ်ကွင်း,150
သပ်စီခုံး,1
မိုးဖွဲကျ,1
ရှားပင်လှ,54
ကြောက်စရာ,23063
မိုးမိသည်,1
အချိန်ပို,13143
ငလင်ကျော်,1
မိုးသက်လေ,3839
တပ်ဆင်သည်,122
မိုးသီးကျ,179
ငလျင်ကြီး,2005
စမ်းမကြီး,299
ငလျင်ဖို့,1
ပေပင်စမ်း,10
တပ်တာခင်း,1
ဘုရားပြို,162
မီးကျီးခဲ,168
ပရန်ငေါန်,1
မီးခတ်အစ်,1
တပေါက်တော,105
သပ်စီးခုံ,1
မီးခံပြား,10
မီးခံအုတ်,14
တပ်မက်သည်,8
မီးခြစ်ဆံ,1728
စမတ်ဖုန်း,12420
ခံ့ညားသော,297
မီးစာညှပ်,1
အိုင်စီတီ,2055
မီးစွဲသည်,1
မီးညှိသည်,1
 ငွေနံ့သာ,1
ကြာဇံချက်,589
ကြံခင်းစု,12
လေးလေးဝါး,48
တပ်သားသစ်,5301
အချိန်မှီ,15612
မီးထင်းနေ,1
အဘွားကြီး,604
ရွှေဘုံသာ,1341
မီးပုစည်း,1
မီးပုံပွဲ,214
တပြွတ်ပင်,1
တဖိတ်ဖိတ်,58
တဖုတ်ဖုတ်,116
တဖျစ်ဖျစ်,44
သပြေပေါက်,2
မီးဖိုနား,48
ဒိန်ဂါယန်,395
တိန်ဘုရား,7
တဖြူးဖြူး,109
အာပတ်လွတ်,14
ဟိန်းဝေယံ,763
ဆူးရစ်ကန်,1
ငါးကြီးဆီ,1672
မီးယပ်စို,1
အာနန္ဒာဆီ,1
တော်ခရမ်း,6
သလုံးသွေး,16
အချိန်မဲ့,10
ငါးကွဲယင်,1
သစ်တိုကန်,1
ငါးခုံစင်,1
ပရိုဖိုင်,291
မီးသတ်ကား,11273
မီးသတ်စက်,256
မီးသတ်ဘူး,92
မီးသတ်သည်,1
ကြုံတကင်း,1
ငါးစင်စပ်,2
မီးအေးသည်,1
အလိမ်ပေါ်,51
မုဆိုးဖို,961
အနိုင်ပြု,12
တများများ,107
တမြန်နှစ်,67
တမြားမြား,55
မုတ်ပုတီး,1
မုတ်သုံလေ,2432
အနိုင်ပေး,2147
ငါးစာဗျတ်,1
နမ့်မဖွဲ့,1
မိုးကုလား,3
ငါးဆင်နား,1
ငါးဆယ်သား,52
ငါးဆားနယ်,57
မုန့်ပါတူ,1
ကျောက်ဩဇာ,1
ရွှေကတော်,1
အချိန်ရှိ,1901
ကလော်တုတ်,33
ဦးခြားရေး,1
နနွင်းတော,1
အူရာဘွမ်း,1
အာပတ်သင့်,65
တရားကိုယ်,763
မုန်လာပင်,43
အဘိုးကြီး,1184
ကန်ထရိုက်,10036
ဖလံချိုင်,64
ငါးတံခွန်,4
အာပူမှုတ်,1
မုရိုးစည်,1
အကောက်စား,3
အကောက်ဝန်,4
မုရိုးပင်,37
အချိုတည်း,254
မုလေးပန်း,3
မုလေးပွား,9
အာပေါဓာတ်,68
မုသားပြော,73
မုသားသုံး,76
တရားဆိုင်,491
ငါးနက်ပြာ,9
တရားထောက်,1
ယာကြီးတော,15
မူလနက္ခတ်,3
ဂျပန်ယန်း,395
တရားနိုင်,1311
ငါးနုသန်း,10
အနို့ပြီး,8
မူးဝေသွား,23
နမ့်ခါးပါ,1
အလိုက်ပေး,1474
ရွှေတကျေး,1
ငါးပတ်မွေ,1
တရားရှုံး,214
ငါးပါးဟက်,109
လဂါတ်ဒေါ့,2
ငါးပိချက်,95
ငါးပိပိုး,1
ငါးပိဖုတ်,21
တရိပ်ရိပ်,1986
ဦးစောက်ကျ,2
အရောင်စုံ,1280
ဦးစီးမှူး,13061
တရုတ်တန်း,1575
စုံမက်သည်,1
ငါးပူတင်း,52
တရုတ်အိမ်,182
အလိုလိုက်,2896
ငါးပြန်နီ,1
ပုဂံတောင်,254
ငါးပြေသတ်,1
တလင်းပြင်,96
ဘော်ကလွတ်,176
သေးသေးလေး,8481
ငါးဖယ်ဖြူ,1
မဲဆန္ဒနယ်,68252
မဲဆွယ်သည်,295
ကလေးထိန်း,1103
တလုံးလုံး,1278
မဲတင်းသည်,1
ဖလံတိုင်း,1
တလှပ်လှပ်,152
မဲရဉ်းပင်,1
မျက်ကဲခတ်,1
အလိုပြည့်,98
တသုန်သုန်,50
တသွင်သွင်,14900
ဆင်ဖြူချီ,1
မြေပြင်သာ,17
တသွတ်သွတ်,1
အမည်မှည့်,1162
တဟုပ်ဟုပ်,1
တဟွပ်ဟွပ်,4
မကြီးချို,1
ပျဉ်းမကန်,2
မန်စေခွန်,1
တာချီလိတ်,46627
တောင်ဒဂုံ,977
အလိုဖြည့်,6
မျက်စိပြာ,172
ငှားရမ်းခ,872
ကုလားတန်း,145
ဝါးရောင်း,634
အနီးမှုန်,182
မျက်စိဖန်,1
ငါးမူးစေ့,24
မျက်စိယဉ်,2
ငါးမျက်စိ,63
မျက်စိလည်,1518
အညောင်းမိ,239
တာထွက်သည်,4
မဂွေးပြင်,1
ဆွမ်ပီယန်,358
တာပေါ်လင်,249
မကျီးအုပ်,2
လုံယှာယန်,1
တာရှည်သည်,20
အလီပေါင်း,10
ရေပေါ်ကန်,67
ဖုန်ဝဲယန်,1
အညိုရောင်,3793
မျက်နှာစာ,5226
လင်းကတိုး,4
တာဝန်ဖြစ်,6823
မျက်နှာထူ,359
အလို့လို့,1
မျက်နှာနာ,155
မျက်နှာပြ,302
ကပ်စီးနှဲ,3
ဦးစောက်နေ,1
ကြေးထမ်းရ,1
တာသွားသည်,13
သခွတ္တနယ်,24
မိုးနံတော,1
မျက်နှာမူ,3051
မကျီးချို,316
တားဆီးသည်,256
အညောင်းခံ,54
ငါးရစ်တက်,15
ငါးရစ်ဆည်,1
အချမ်းတက်,2
တားဝါရန်း,1
မျက်နှာလှ,265
ကြေးထူသည်,1
တိကျခြင်း,75
မျက်နှာသိ,35
ငါးရတ်ဝက်,1
အင်ယမ်ဂါး,1
အာယုဗ္ဗေဒ,46
မျက်မမြင်,2455
ငါးရေပေါ်,1
ဝက်နံရိုး,44
ပုံအင်ခူး,1
မျက်ရည်ကျ,16766
မျက်ရည်ခံ,44
ဥယျာဉ်ဇင်,1
တိတ်တခိုး,367
တိတ်တဆိတ်,8520
စွယ်ကတော့,153
ကမာချိုက်,1
အလုပ်ကြပ်,78
မျက်ရည်ဝဲ,927
ငပိထောင်း,26
လိပ်စာကဒ်,14
မျက်ရမ်းဆ,1
တိတ်နမိတ်,1
ကြက်ဥလိပ်,8
ဟင်းကနွယ်,1
ကောင်ကလေး,3285
သပြေတိုင်,1
အချုပ်သား,3963
ငါးလက်ခွာ,1
မျဉး်ကွေး,1
အချုပ်ဝန်,1
ငါးလက်ထုံ,3
ကတ်ကြေးစာ,1
မျဉ်းတံချ,1
တိမ်ကျသည်,1
ငါးခူအိုး,1
သဘောပေါက်,56281
တိမ်ထူသော,1
တိမ်မကန်း,1
သပြေရောင်,45
အခေါက်ကင်,8
မျိုးစပါး,20544
ငါးသလောက်,674
အလုပ်ခွင်,5040
ကျွဲဒရွတ်,1
ကောင်မလေး,70274
ခရမ်းကြီး,2
ကန်သတ်သော,1
အင်ရှီခူး,1
ငါးဟင်းငံ,1
ငါးအုံတုံ,6
ခရမ်းဖျား,1
သမန်းရင်း,181
အင်ဘူဘော့,1
ကြိုက်သလဲ,465
ကြံဖန်သည်,1
ကုလားကြီး,736
မြက်ကလုံး,6
ဈေးအနောက်,10
ဒီးဒါးကူး,1
ကျွဲတံခါး,4
အကင်ဆိုင်,313
မြင်ဆံဝါး,1
ထမင်းသုပ်,39
မြင်းကလေး,24
သုံးပန်လှ,295
ငုသိမ်ပင်,1
ရှဒွန်ဂါး,1
အာရုံကုန်,1
ငုံ့ခံသည်,1
မြင်းရထား,84
မြင်းသီလာ,33
တန်ဖန်ဂါး,1
မြင်းဟီလာ,1
အာရုံကြော,17892
စုံလင်စွာ,4026
အမိန်ထုတ်,4
ထိန်ဘူဂါး,1
တိုတွာသော,1
မောက်သရက်,10
အမိုင်နို,2419
တိုနံ့နံ့,113
သွေးခြည်ဥ,1528
ဇီးဖြူပင်,458
အညွန်ထွက်,1
မြစ်ရေတင်,1838
တိုးကပ်နေ,216
ထုံလာဒမ်း,1
တလုတ်ထော်,4
အလုပ်ဆင်း,11484
မြတ်လေးနီ,1
ဆန်ဆေးရည်,80
လာတားကော်,1
ပရိုတိန်း,3875
မြန်မာမှု,2067
သမြင်ကင်း,1
ဝမ်မပျင်း,1
အလုပ်ရှင်,30069
မြားပြသည်,1
ငေးမောသည်,1
မြားဦးပုံ,6
တီထွင်မှု,3581
တီထွင်သည်,49
တီးခတ်သည်,20
မြိုက်ခနဲ,1
သမန်းမြက်,12
မြို့စတေး,1
အာရုံတွေ့,1
တမာချောင်,1
တုန်ခါသည်,3
အလုပ်တွင်,2363
အကြော်စုံ,93
ဦးထိပ်ထား,2929
အလုပ်ထုတ်,2998
အညွှန့်လူ,1
အာရုံပြတ်,8
အလုပ်ပိတ်,997
အစပ်ကြော်,240
မြူတာအိုး,3
ကသယ်မုန့်,1
မယ်ရကုန်း,1
နတ်လာဘို့,1
မြေခွဲသည်,1
တတောင်ကန်,1
ပုထိုးဖြူ,1
အမုန်ထွက်,1
မြေစာရင်း,5321
မြေစာမြက်,110
မြေဆီလွှာ,2303
မြေဇာမြက်,1
မြေညှိစက်,20
ကတိစောင့်,1
တုံးရရုံး,1
မန်းကလိပ်,3
အောက်မဝန်,1
အဆင့်သင့်,2348
မြေပစ်ပင်,1
တုံးအရုံး,3
ကြွယ်ဝသော,3181
မြေပဲထွေး,1
မြေပဲလိပ်,1
တုံးတင်ဂံ,3
အမုန်းဆေး,1
အလုပ်ဖြစ်,11165
အာရုံဖြတ်,1
တူတူပုန်း,46
မြေလက်ပပ်,1
အမူကောင်း,1
မြေသင်းခဲ,41
